2026-07-12T09-25-36  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-002940-812433
2026-07-12T09-33-17  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-003620-ee588a
2026-07-12T09-40-18  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-004313-93f4c8
2026-07-12T09-49-19  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-005235-8821b7
2026-07-12T09-56-21  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-005908-e1eb08
2026-07-12T10-06-20  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-010858-699aa8
2026-07-12T10-13-14  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-011643-fb25ee
2026-07-12T10-20-17  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-012253-e68f34
2026-07-12T10-27-18  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-013156-14b9e1
2026-07-12T10-36-56  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-014032-68581e
2026-07-12T10-42-20  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-014715-97cc38
2026-07-12T10-50-19  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-015412-b76304
2026-07-12T10-56-09  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-015952-ea18f5
2026-07-12T11-02-13  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-020412-1b4ed0
2026-07-12T11-07-36  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-021053-ad7366
2026-07-12T11-13-32  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-021748-51d586
2026-07-12T11-20-18  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-022718-d4533b
2026-07-12T11-30-17  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-023755-250a69
2026-07-12T11-40-26  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-024438-aa41a1
2026-07-12T11-47-55  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-025201-b74d62
2026-07-12T11-56-22  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-025910-3a90d4
2026-07-12T12-03-19  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-030627-97cd71
2026-07-12T12-11-21  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-031546-183945
2026-07-12T12-21-35  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-032616-ed30c3
2026-07-12T12-31-31  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-033432-3329d7
2026-07-12T12-40-24  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-034337-0d291a
2026-07-12T12-48-24  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-035223-1ec0e4
2026-07-12T12-58-28  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-040453-e3c0c7
2026-07-12T13-09-28  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-041246-8e9502
2026-07-12T13-17-28  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-042100-5a7e4d
2026-07-12T13-25-18  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-042738-0d06ad
2026-07-12T13-32-20  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-043418-634b1b
2026-07-12T13-39-21  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-044226-7ad07a
2026-07-12T13-45-07  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-044804-eac8c1
2026-07-12T13-49-22  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-045253-af525c
2026-07-12T13-57-21  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-050001-80b203
2026-07-12T14-01-46  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-050441-3fa837
2026-07-12T14-08-20  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-051135-6d3cf4
2026-07-12T14-16-38  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-052236-2ed1d5
2026-07-12T14-27-29  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-053418-4177c5
2026-07-12T14-40-58  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-054510-6993f1
2026-07-12T14-49-24  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-055515-13cee4
2026-07-12T14-58-20  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-060111-cd2ab3
2026-07-12T15-08-21  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-061619-2f885b
2026-07-12T15-18-35  rc=0  success  turns=26  cost=$1.6677654999999998  ledger_advanced  head=wf-20260712-062432-fec6a4
2026-07-12T15-28-35  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-063653-efb055
2026-07-12T15-39-29  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-064352-d2469a
2026-07-12T15-49-27  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-065313-3291a9
2026-07-12T15-59-21  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-070402-a638e0
2026-07-12T16-08-25  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-071148-d19c8d
2026-07-12T16-16-24  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-072132-6ca0c2
2026-07-12T16-26-32  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-073104-968a14
2026-07-12T16-36-29  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-073943-ab2bda
2026-07-12T16-45-27  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-075019-7ee6c7
2026-07-12T16-56-30  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-080156-3b236e
2026-07-12T17-06-27  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-081031-084e10
2026-07-12T17-16-31  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-082325-d687c4
2026-07-12T17-26-32  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-083145-e8cabb
2026-07-12T17-36-27  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-083941-7667b1
2026-07-12T17-45-31  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-084827-dad6c3
2026-07-12T17-53-28  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-085722-2d1543
2026-07-12T18-03-26  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-090703-492edf
2026-07-12T18-12-30  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-091539-0f0128
2026-07-12T18-20-33  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-092534-7326d4
2026-07-12T18-30-27  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-093431-cf0e86
2026-07-12T18-40-29  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-094524-b57820
2026-07-12T18-50-39  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-095506-ed05b9
2026-07-12T18-59-26  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-101616-70670c
2026-07-12T19-16-36  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-102041-9d5b7b
2026-07-12T19-26-42  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-103059-0879fa
2026-07-12T19-36-35  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-103958-a558ec
2026-07-12T19-45-33  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-104907-fd2b8a
2026-07-12T19-54-33  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-105829-1f997e
2026-07-12T20-02-36  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-110731-99038f
2026-07-12T20-12-34  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-111540-ef5852
2026-07-12T20-24-26  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-112813-7e4a66
2026-07-12T20-32-47  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-113627-c245e6
2026-07-12T20-43-00  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-114825-936540
2026-07-12T20-58-02  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-120120-94dc13
2026-07-12T21-07-46  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-121038-d00171
2026-07-12T21-16-43  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-122012-2951e7
2026-07-12T21-27-24  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-123005-9693f0
2026-07-12T21-36-44  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-123914-c873ff
2026-07-12T21-44-35  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-124720-d837b5
2026-07-12T21-52-40  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-125734-f792c9
2026-07-12T22-02-39  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-130541-bbcfd2
2026-07-12T22-10-36  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-131324-c7706d
2026-07-12T22-18-35  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-132130-768a6f
2026-07-12T22-26-32  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-132942-dfee76
2026-07-12T22-34-34  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-133734-ba7a90
2026-07-12T22-42-29  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-134524-4318e5
2026-07-12T22-50-33  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-135357-70f65c
2026-07-12T22-59-33  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-140248-9c9732
2026-07-12T23-07-35  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-141049-d503de
2026-07-12T23-16-27  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-142020-c074bd
2026-07-12T23-25-35  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-142915-1d5300
2026-07-12T23-34-34  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-144058-88c074
2026-07-12T23-45-25  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-144845-1a02e6
2026-07-12T23-54-31  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-145829-69dfe4
2026-07-13T00-05-31  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-150959-5dbd7c
2026-07-13T00-15-35  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-152018-8367f8
2026-07-13T00-25-36  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-152902-816689
2026-07-13T00-33-36  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-153730-038fb2
2026-07-13T00-42-35  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-154642-39f458
2026-07-13T00-52-34  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-155559-a00ae1
2026-07-13T01-01-38  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-160539-934597
2026-07-13T01-12-39  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-161554-48cd6f
2026-07-13T01-22-35  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-162546-b2a78d
2026-07-13T01-31-37  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-163454-ad97f2
2026-07-13T01-40-34  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-164345-8fd5e9
2026-07-13T01-49-35  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-165328-a1f03f
2026-07-13T01-59-34  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-170248-f55590
2026-07-13T02-08-31  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-171129-5ce167
2026-07-13T02-16-26  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-171956-71e0b5
2026-07-13T02-24-33  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-172814-4ebed9
2026-07-13T02-33-31  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-173719-dcf5d3
2026-07-13T02-42-27  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-174527-db9133
2026-07-13T02-50-21  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-175408-018d85
2026-07-13T02-58-33  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-180207-b99deb
2026-07-13T03-07-37  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-181112-7d8e11
2026-07-13T03-16-32  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-182029-edb8b1
2026-07-13T03-26-34  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-183009-857190
2026-07-13T03-35-29  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-183841-be7ae5
2026-07-13T03-43-37  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-184657-c46323
2026-07-13T03-51-34  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-185452-a0d970
2026-07-13T04-01-36  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-190452-8b8e0e
2026-07-13T04-10-40  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-191442-86f1aa
2026-07-13T04-20-37  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-192455-17c254
2026-07-13T04-29-38  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-193310-38dd57
2026-07-13T04-38-43  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-194210-d8d79f
2026-07-13T04-47-39  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-195406-c2dc10
2026-07-13T04-57-30  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-200421-9accbb
2026-07-13T05-07-40  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-201023-9cafcc
2026-07-13T05-16-37  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-201836-6799b7
2026-07-13T05-23-39  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-202719-3d6fe4
2026-07-13T05-32-39  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-203517-1e5e84
2026-07-13T05-39-20  rc=1  success  turns=11  cost=$0.515916  ledger_unchanged  head=wf-20260712-203909-ce4c95
2026-07-13T05-46-33  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-204614-416230
2026-07-13T05-51-36  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-205119-3a209b
2026-07-13T05-56-32  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-205613-e61b29
2026-07-13T06-01-39  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-210119-5ff938
2026-07-13T06-07-35  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-210718-334678
2026-07-13T06-12-31  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-211215-e48b3d
2026-07-13T06-17-38  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-211718-fabfa2
2026-07-13T06-22-37  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-212218-fe113c
2026-07-13T06-27-36  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-212718-4f40c1
2026-07-13T06-33-37  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-213315-612812
2026-07-13T06-38-39  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-213817-88b600
2026-07-13T06-44-37  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-214418-00ec40
2026-07-13T06-49-40  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-214919-cc5c10
2026-07-13T06-55-37  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-215516-4d550e
2026-07-13T07-01-31  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-220118-3beb99
2026-07-13T07-06-38  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-220618-2631d1
2026-07-13T07-11-36  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-221116-b57aff
2026-07-13T07-16-36  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-221617-795893
2026-07-13T07-21-39  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-222119-3f94d3
2026-07-13T07-26-42  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-222620-680176
2026-07-13T07-32-40  rc=1  success  turns=1  cost=$0  ledger_unchanged  head=wf-20260712-223219-4707f3
2026-07-13T07-38-58  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-224206-34b4a3
2026-07-13T07-47-59  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-225132-a60e79
2026-07-13T07-58-10  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-230114-01cac2
2026-07-13T08-08-22  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-231134-d1f51e
2026-07-13T08-17-10  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-232122-2b37ef
2026-07-13T08-25-45  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-234015-e40678
2026-07-13T08-44-09  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260712-234913-c700a4
2026-07-13T08-53-41  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-000423-b57634
2026-07-13T09-08-16  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-001408-b57cb0
2026-07-13T09-18-15  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-002142-0f0821
2026-07-13T09-27-49  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-003021-019bc8
2026-07-13T09-33-55  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-003622-d06d3f
2026-07-13T09-39-45  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-004142-929434
2026-07-13T09-46-42  SKIPPED (episode already running)
2026-07-13T09-46-41  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-005017-34e967
2026-07-13T09-50-58  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-005327-e995cb
2026-07-13T09-54-44  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-005736-960e3d
2026-07-13T10-02-50  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-010530-36019c
2026-07-13T10-08-09  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-011124-51490b
2026-07-13T10-11-49  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-011556-ce19d6
2026-07-13T10-21-39  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-012544-ce72f4
2026-07-13T10-31-44  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-013623-37183c
2026-07-13T10-41-28  rc=0  ?  turns=?  cost=$?  ledger_unchanged  head=wf-20260713-014000-dd97fb
2026-07-13T10-50-42  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-015326-fd0464
2026-07-13T10-59-35  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-020233-6b40fc
2026-07-13T11-08-46  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-021203-0e6f6a
2026-07-13T11-18-39  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-022130-d484f3
2026-07-13T11-25-52  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-022801-92cd0a
2026-07-13T11-33-50  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-024013-38c88c
2026-07-13T11-43-52  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-024852-c4b6fd
2026-07-13T11-53-36  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-025707-4d4f0a
2026-07-13T12-03-45  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-030830-bb5681
2026-07-13T12-13-53  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-031655-85f1b8
2026-07-13T12-21-41  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-032429-a113ac
2026-07-13T12-30-41  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-033310-91524e
2026-07-13T12-37-46  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-034107-9c9538
2026-07-13T12-45-47  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-034833-1ede46
2026-07-13T12-53-42  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-035648-84d648
2026-07-13T13-01-43  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-040524-e60662
2026-07-13T13-13-06  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-041533-c2e6f6
2026-07-13T13-19-17  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-042320-5accbe
2026-07-13T13-29-15  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-043324-0ac303
2026-07-13T13-40-18  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-044818-a4bbf5
2026-07-13T13-57-19  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-050058-f1d34c
2026-07-13T14-07-17  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-051012-e952af
2026-07-13T14-17-39  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-052057-bc9ae0
2026-07-13T14-28-19  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-053300-098038
2026-07-13T14-38-33  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-054320-6f7436
2026-07-13T14-47-53  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-055421-117026
2026-07-13T14-57-41  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-060756-25803b
2026-07-13T15-09-27  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-061623-7edd97
2026-07-13T15-21-46  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-062646-ae6880
2026-07-13T15-31-41  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-063627-a41434
2026-07-13T15-39-46  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-064412-160e5c
2026-07-13T15-46-48  rc=0  ?  turns=?  cost=$?  ledger_unchanged  head=wf-20260713-064539-f36f96
2026-07-13T15-57-39  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-070517-2b76d4
2026-07-13T16-07-54  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-071520-bf5f11
2026-07-13T16-18-17  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-072554-b35082
2026-07-13T16-28-58  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-073558-db1e00
2026-07-13T16-38-49  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-074241-5b63a4
2026-07-13T16-48-50  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-075244-e311cb
2026-07-13T16-58-46  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-080141-9f88b0
2026-07-13T17-07-40  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-081130-62b2d3
2026-07-13T17-17-56  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-082137-a2c6aa
2026-07-13T17-27-52  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-083207-439aa3
2026-07-13T17-37-37  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-084102-a9fcc3
2026-07-13T17-46-47  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-085217-2f43d7
2026-07-13T17-57-17  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-090056-23057d
2026-07-13T18-04-04  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-090724-a84bca
2026-07-13T18-14-20  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-091810-2acb30
2026-07-13T18-23-43  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-092655-47f81d
2026-07-13T18-32-53  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-093945-de72da
2026-07-13T18-42-56  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-094630-13b702
2026-07-13T18-51-29  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-095410-c7bd59
2026-07-13T18-59-47  rc=0  ?  turns=?  cost=$?  ledger_advanced  head=wf-20260713-100411-44d4a3
2026-07-13T19-09-51  ERROR 无法将“claude”项识别为 cmdlet、函数、脚本文件或可运行程序的名称。请检查名称的拼写，如果包括路径，请确保路径正确，然后再试一次。
2026-07-13T19-15-47  ERROR 无法将“claude”项识别为 cmdlet、函数、脚本文件或可运行程序的名称。请检查名称的拼写，如果包括路径，请确保路径正确，然后再试一次。
2026-07-13T19-21-44  ERROR 无法将“claude”项识别为 cmdlet、函数、脚本文件或可运行程序的名称。请检查名称的拼写，如果包括路径，请确保路径正确，然后再试一次。
2026-07-13T19-27-54  ERROR 无法将“claude”项识别为 cmdlet、函数、脚本文件或可运行程序的名称。请检查名称的拼写，如果包括路径，请确保路径正确，然后再试一次。
2026-07-13T19-35-57  ERROR 无法将“claude”项识别为 cmdlet、函数、脚本文件或可运行程序的名称。请检查名称的拼写，如果包括路径，请确保路径正确，然后再试一次。
2026-07-13T19-41-48  ERROR 无法将“claude”项识别为 cmdlet、函数、脚本文件或可运行程序的名称。请检查名称的拼写，如果包括路径，请确保路径正确，然后再试一次。
2026-07-13T19-46-47  ERROR 无法将“claude”项识别为 cmdlet、函数、脚本文件或可运行程序的名称。请检查名称的拼写，如果包括路径，请确保路径正确，然后再试一次。
